start_time,peak_time,end_time,peak_amplitude_z,peak_amplitude_power,duration_ms,abs_start_sample,abs_peak_sample,abs_end_sample,epoch_rel_start_sample,epoch_rel_peak_sample,epoch_rel_end_sample,peak_frequency_hz,n_cycles,peak_phase_rad,iri_s,shank,area,reference_channel_idx,epoch_idx,state_code,state_name
455.7993,455.8077,455.8509,5.1344,1460.5456,51.5994,1139512,1139533,1139641,1139512,1139533,1139641,120.9692,6.2903,-3.1085,17.5958,4,CA3,281,0,0,Awake
506.0227,506.0431,506.0631,6.2031,2346.2435,40.3995,1265072,1265123,1265173,1265072,1265123,1265173,120.9692,4.9355,2.9721,50.2354,4,CA3,281,0,0,Awake
508.2587,508.2831,508.3019,15.6564,5871.1279,43.1995,1270662,1270723,1270770,1270662,1270723,1270770,120.9692,5.2742,3.0542,2.2400,4,CA3,281,0,0,Awake
519.7009,519.7201,519.7413,4.4647,1649.3251,40.3995,1299268,1299316,1299369,1299268,1299316,1299369,120.9692,4.9355,3.0129,11.4371,4,CA3,281,0,0,Awake
543.8070,543.8170,543.8990,4.5415,1605.0414,91.9989,1359534,1359559,1359764,1359534,1359559,1359764,120.9692,11.1774,3.0587,24.0969,4,CA3,281,0,0,Awake
545.4338,545.4554,545.4814,5.6746,2081.2971,47.5994,1363601,1363655,1363720,1363601,1363655,1363720,120.9692,5.8065,2.8980,1.6384,4,CA3,281,0,0,Awake
549.7134,549.7322,549.7598,5.6968,2154.8039,46.3994,1374300,1374347,1374416,1374300,1374347,1374416,120.9692,5.6613,-3.0412,4.2767,4,CA3,281,0,0,Awake
555.5565,555.5733,555.6149,6.2308,1636.0013,58.3993,1388908,1388950,1389054,1388908,1388950,1389054,120.9692,7.1129,-3.0617,5.8411,4,CA3,281,0,0,Awake
565.3996,565.4620,565.4808,6.1176,2301.2302,81.1990,1413516,1413672,1413719,1413516,1413672,1413719,120.9692,9.8710,3.1145,9.8887,4,CA3,281,0,0,Awake
566.6603,566.6771,566.7015,11.5511,4217.9143,41.1995,1416668,1416710,1416771,1416668,1416710,1416771,201.6153,8.3871,-2.9057,1.2152,4,CA3,281,0,0,Awake
572.9879,573.0035,573.0291,7.8682,2755.0841,41.1995,1432487,1432526,1432590,1432487,1432526,1432590,120.9692,5.0323,3.1363,6.3263,4,CA3,281,0,0,Awake
580.7958,580.8346,580.8426,4.6628,1297.5233,46.7994,1452007,1452104,1452124,1452007,1452104,1452124,120.9692,5.7097,-3.1022,7.8311,4,CA3,281,0,0,Awake
590.9097,590.9321,590.9517,6.6946,2498.5430,41.9995,1477292,1477348,1477397,1477292,1477348,1477397,120.9692,5.1290,2.9516,10.0975,4,CA3,281,0,0,Awake
621.0681,621.0901,621.1169,14.6515,5471.4573,48.7994,1552689,1552744,1552811,1552689,1552744,1552811,120.9692,5.9516,3.0584,30.1580,4,CA3,281,0,0,Awake
643.6686,643.6986,643.7222,6.0538,2294.2213,53.5994,1609191,1609266,1609325,1609191,1609266,1609325,120.9692,6.5323,2.9599,22.6085,4,CA3,281,0,0,Awake
647.1302,647.1606,647.1738,4.6680,1700.1212,43.5995,1617845,1617921,1617954,1617845,1617921,1617954,120.9692,5.3226,-3.1368,3.4620,4,CA3,281,0,0,Awake
652.9349,652.9485,652.9757,8.5910,2962.9879,40.7995,1632357,1632391,1632459,1632357,1632391,1632459,161.2923,6.6452,-3.0664,5.7879,4,CA3,281,0,0,Awake
683.0205,683.0361,683.0633,5.3868,1991.6503,42.7995,1707572,1707611,1707679,1707572,1707611,1707679,120.9692,5.2258,-3.0151,30.0876,4,CA3,281,0,0,Awake
792.3632,792.3724,792.4048,5.6083,1720.5722,41.5995,1980932,1980955,1981036,1980932,1980955,1981036,120.9692,5.0806,3.0901,109.3363,4,CA3,281,0,0,Awake
881.0001,881.0209,881.0509,8.0846,3020.7511,50.7994,2202527,2202579,2202654,2202527,2202579,2202654,120.9692,6.1935,-3.0399,88.6485,4,CA3,281,0,0,Awake
888.1205,888.1525,888.1697,13.8654,4739.6769,49.1994,2220328,2220408,2220451,2220328,2220408,2220451,120.9692,6.0000,3.0589,7.1315,4,CA3,281,0,0,Awake
894.5860,894.5996,894.6536,4.3795,1324.7831,67.5992,2236492,2236526,2236661,2236492,2236526,2236661,120.9692,8.2258,-2.9958,6.4471,4,CA3,281,0,0,Awake
895.7060,895.7236,895.7940,7.7860,2952.5323,87.9989,2239292,2239336,2239512,2239292,2239336,2239512,120.9692,10.6935,2.9601,1.1240,4,CA3,281,0,0,Awake
969.1239,969.1475,969.1643,5.5389,2097.9862,40.3995,2422839,2422898,2422940,2422839,2422898,2422940,120.9692,4.9355,3.1252,73.4239,4,CA3,281,0,0,Awake
998.2727,998.2919,998.3131,4.4143,1663.7160,40.3995,2495712,2495760,2495813,2495712,2495760,2495813,120.9692,4.9355,-3.0427,29.1444,4,CA3,281,0,0,Awake
1000.0187,1000.0431,1000.0607,15.2345,5615.8199,41.9995,2500077,2500138,2500182,2500077,2500138,2500182,120.9692,5.1290,3.0315,1.7512,4,CA3,281,0,0,Awake
1061.9004,1061.9268,1061.9476,4.1307,1534.2057,47.1994,2654783,2654849,2654901,2654783,2654849,2654901,120.9692,5.7581,-2.9470,61.8837,4,CA3,281,0,0,Awake
1092.7012,1092.7180,1092.7572,4.8695,1843.5224,55.9993,2731786,2731828,2731926,2731786,2731828,2731926,120.9692,6.8226,2.9782,30.7912,4,CA3,281,0,0,Awake
1146.7533,1146.8121,1146.8181,6.2488,1043.6109,64.7992,2866918,2867065,2867080,2866918,2867065,2867080,120.9692,7.8871,2.8338,54.0941,4,CA3,281,0,0,Awake
1149.9737,1149.9861,1150.0201,6.2518,2165.8671,46.3994,2874969,2875000,2875085,2874969,2875000,2875085,120.9692,5.6613,-2.9562,3.1740,4,CA3,281,0,0,Awake
1193.0084,1193.0328,1193.0504,6.5407,2432.4836,41.9995,2982557,2982618,2982662,2982557,2982618,2982662,120.9692,5.1290,-3.0845,43.0467,4,CA3,281,0,0,Awake
1209.1974,1209.2254,1209.2386,5.4768,1873.8555,41.1995,3023030,3023100,3023133,3023030,3023100,3023133,120.9692,5.0323,3.0527,16.1926,4,CA3,281,0,0,Awake
1222.1548,1222.1696,1222.2164,4.6147,1734.9617,61.5993,3055424,3055461,3055578,3055424,3055461,3055578,120.9692,7.5000,-2.9935,12.9442,4,CA3,281,0,0,Awake
1230.6815,1230.7119,1230.7303,6.9237,2587.0557,48.7994,3076741,3076817,3076863,3076741,3076817,3076863,120.9692,5.9516,3.0415,8.5423,4,CA3,281,0,0,Awake
1270.1478,1270.1662,1270.1886,10.4788,3936.2524,40.7995,3175408,3175454,3175510,3175408,3175454,3175510,120.9692,4.9839,-3.0857,39.4543,4,CA3,281,0,0,Awake
1320.6876,1320.6988,1320.7312,5.2845,1628.9139,43.5995,3301759,3301787,3301868,3301759,3301787,3301868,120.9692,5.3226,-2.9095,50.5326,4,CA3,281,0,0,Awake
1330.0263,1330.0471,1330.0695,8.1511,3091.0104,43.1995,3325106,3325158,3325214,3325106,3325158,3325214,120.9692,5.2742,3.0249,9.3483,4,CA3,281,0,0,Awake
1353.6096,1353.6276,1353.6500,7.7346,2920.5860,40.3995,3384065,3384110,3384166,3384065,3384110,3384166,120.9692,4.9355,2.9746,23.5805,4,CA3,281,0,0,Awake
1355.3688,1355.4200,1355.4288,4.1046,1470.1450,59.9993,3388463,3388591,3388613,3388463,3388591,3388613,120.9692,7.3065,3.0306,1.7924,4,CA3,281,0,0,Awake
1361.0683,1361.1091,1361.1251,4.5768,1724.3546,56.7993,3402712,3402814,3402854,3402712,3402814,3402854,120.9692,6.9194,-3.0760,5.6891,4,CA3,281,0,0,Awake
1401.1979,1401.2335,1401.2451,4.3396,1565.5843,47.1994,3503037,3503126,3503155,3503037,3503126,3503155,120.9692,5.7581,-3.0688,40.1243,4,CA3,281,0,0,Awake
1427.8963,1427.9071,1427.9631,4.6440,1450.4865,66.7992,3569784,3569811,3569951,3569784,3569811,3569951,161.2923,10.8387,3.1064,26.6737,4,CA3,281,0,0,Awake
1475.5802,1475.6006,1475.6254,13.5558,5075.9961,45.1995,3688995,3689046,3689108,3688995,3689046,3689108,120.9692,5.5161,2.9903,47.6934,4,CA3,281,0,0,Awake
1502.5910,1502.6094,1502.6322,6.3929,2418.3683,41.1995,3756523,3756569,3756626,3756523,3756569,3756626,161.2923,6.7097,2.9127,27.0089,4,CA3,281,0,0,Awake
1507.8630,1507.9018,1507.9190,8.3048,3031.2723,55.9993,3769703,3769800,3769843,3769703,3769800,3769843,161.2923,9.0968,-3.0200,5.2923,4,CA3,281,0,0,Awake
1534.8002,1534.8158,1534.8642,5.0693,1922.3488,63.9992,3837047,3837086,3837207,3837047,3837086,3837207,120.9692,7.7903,-3.1027,26.9141,4,CA3,281,0,0,Awake
1543.7573,1543.7749,1543.8017,7.2217,2672.0768,44.3995,3859440,3859484,3859551,3859440,3859484,3859551,161.2923,7.2258,-3.0648,8.9591,4,CA3,281,0,0,Awake
1544.5473,1544.5769,1544.5917,5.4883,2022.7683,44.3995,3861415,3861489,3861526,3861415,3861489,3861526,120.9692,5.4194,-3.0996,0.8020,4,CA3,281,0,0,Awake
1570.7170,1570.7338,1570.7626,7.3259,2721.9326,45.5994,3926840,3926882,3926954,3926840,3926882,3926954,161.2923,7.4194,3.0094,26.1569,4,CA3,281,0,0,Awake
1599.8179,1599.8403,1599.8687,4.9801,1878.4866,50.7994,3999593,3999649,3999720,3999593,3999649,3999720,161.2923,8.2581,3.0784,29.1064,4,CA3,281,0,0,Awake
1607.7062,1607.7314,1607.7482,4.3940,1636.7469,41.9995,4019314,4019377,4019419,4019314,4019377,4019419,120.9692,5.1290,3.1214,7.8911,4,CA3,281,0,0,Awake
1642.0025,1642.0417,1642.0533,5.6992,1541.0206,50.7994,4105056,4105154,4105183,4105056,4105154,4105183,120.9692,6.1935,3.0727,34.3104,4,CA3,281,0,0,Awake
1646.1517,1646.1769,1646.1941,8.2803,3078.1892,42.3995,4115429,4115492,4115535,4115429,4115492,4115535,120.9692,5.1774,2.9435,4.1351,4,CA3,281,0,0,Awake
1656.4240,1656.4400,1656.4832,4.1524,1012.6127,59.1993,4141110,4141150,4141258,4141110,4141150,4141258,120.9692,7.2097,2.9859,10.2631,4,CA3,281,0,0,Awake
1715.6973,1715.7153,1715.7453,5.9255,2228.7277,47.9994,4289295,4289340,4289415,4289295,4289340,4289415,120.9692,5.8548,2.9752,59.2753,4,CA3,281,0,0,Awake
1722.8436,1722.8624,1722.8844,9.1796,3438.9409,40.7995,4307161,4307208,4307263,4307161,4307208,4307263,120.9692,4.9839,-2.9298,7.1471,4,CA3,281,0,0,Awake
1747.3141,1747.3349,1747.3573,9.3932,3558.9909,43.1995,4368338,4368390,4368446,4368338,4368390,4368446,120.9692,5.2742,2.9326,24.4725,4,CA3,281,0,0,Awake
1787.1440,1787.1608,1787.1880,6.0172,2228.7103,43.9995,4467914,4467956,4468024,4467914,4467956,4468024,120.9692,5.3710,3.0039,39.8259,4,CA3,281,0,0,Awake
1809.4925,1809.5141,1809.5377,8.1273,3079.4013,45.1995,4523786,4523840,4523899,4523786,4523840,4523899,120.9692,5.5161,-3.0757,22.3533,4,CA3,281,0,0,Awake
1817.2312,1817.2676,1817.2800,4.7510,1648.6369,48.7994,4543133,4543224,4543255,4543133,4543224,4543255,161.2923,7.9355,-3.1326,7.7535,4,CA3,281,0,0,Awake
1825.0047,1825.0167,1825.0471,5.1241,1745.9085,42.3995,4562567,4562597,4562673,4562567,4562597,4562673,120.9692,5.1774,-3.1320,7.7491,4,CA3,281,0,0,Awake
1858.3811,1858.4039,1858.4215,8.7701,3274.0839,40.3995,4646009,4646066,4646110,4646009,4646066,4646110,161.2923,6.5806,3.1050,33.3872,4,CA3,281,0,0,Awake
1873.3521,1873.3697,1873.3997,8.2169,3091.1316,47.5994,4683437,4683481,4683556,4683437,4683481,4683556,120.9692,5.8065,-3.1151,14.9658,4,CA3,281,0,0,Awake
1893.9595,1893.9763,1894.0111,4.6642,1768.7427,51.5994,4734956,4734998,4735085,4734956,4734998,4735085,120.9692,6.2903,3.0560,20.6066,4,CA3,281,0,0,Awake
1914.6600,1914.6832,1914.7092,4.4976,1703.8484,49.1994,4786708,4786766,4786831,4786708,4786766,4786831,120.9692,6.0000,-3.1119,20.7069,4,CA3,281,0,0,Awake
1922.6196,1922.6380,1922.6716,5.4684,2009.5364,51.9994,4806607,4806653,4806737,4806607,4806653,4806737,120.9692,6.3387,2.9827,7.9547,4,CA3,281,0,0,Awake
1924.2971,1924.3263,1924.3395,4.0087,1515.0327,42.3995,4810801,4810874,4810907,4810801,4810874,4810907,120.9692,5.1774,2.9937,1.6884,4,CA3,281,0,0,Awake
1955.0336,1955.0516,1955.0776,6.5377,2472.8452,43.9995,4887643,4887688,4887753,4887643,4887688,4887753,120.9692,5.3710,-3.1057,30.7252,4,CA3,281,0,0,Awake
1961.5339,1961.5635,1961.5803,9.1823,3301.9179,46.3994,4903894,4903968,4904010,4903894,4903968,4904010,120.9692,5.6613,3.0827,6.5119,4,CA3,281,0,0,Awake
1967.4206,1967.4462,1967.4802,4.2093,1443.2074,59.5993,4918611,4918675,4918760,4918611,4918675,4918760,120.9692,7.2581,3.0018,5.8827,4,CA3,281,0,0,Awake
1981.3456,1981.3588,1981.3860,4.6926,1671.8634,40.3995,4953424,4953457,4953525,4953424,4953457,4953525,120.9692,4.9355,-3.0591,13.9126,4,CA3,281,0,0,Awake
